game_id	url	TV	game_date	game_time_et	away_team	home_team	away_team_full_name	home_team_full_name	game_number_this_day	game_number_this_day_and_time	arena	city	away_team_espn_abbr	home_team_espn_abbr
137	https://www.nba.com/game/cle-vs-mil-0022000137		1/9/21	8:00 PM ET	CLE	MIL	Cleveland Cavaliers	Milwaukee Bucks	5	1	Fiserv Forum	"Milwaukee, WI"	cle	mil
138	https://www.nba.com/game/sas-vs-min-0022000138		1/9/21	8:00 PM ET	SAS	MIN	San Antonio Spurs	Minnesota Timberwolves	6	2	Target Center	"Minneapolis, MN"	sas	min
139	https://www.nba.com/game/orl-vs-dal-0022000139		1/9/21	8:30 PM ET	ORL	DAL	Orlando Magic	Dallas Mavericks	7	1	American Airlines Center	"Dallas, TX"	orl	dal
140	https://www.nba.com/game/por-vs-sac-0022000140	NBC Sports Northwest	1/9/21	10:00 PM ET	POR	SAC	Portland Trail Blazers	Sacramento Kings	8	1	Golden 1 Center	"Sacramento, CA"	por	sac
141	https://www.nba.com/game/uta-vs-det-0022000141	NBA TV	1/10/21	3:00 PM ET	UTA	DET	Utah Jazz	Detroit Pistons	1	1	Little Caesars Arena	"Detroit, MI"	uth	det
142	https://www.nba.com/game/chi-vs-lac-0022000142	Fox Sports Prime Tic	1/10/21	4:00 PM ET	CHI	LAC	Chicago Bulls	LA Clippers	2	1	Staples Center	"Los Angeles, CA"	chi	lac
143	https://www.nba.com/game/okc-vs-bkn-0022000143	Fox Sports Oklahoma	1/10/21	6:00 PM ET	OKC	BKN	Oklahoma City Thunder	Brooklyn Nets	3	1	Barclays Center	"Brooklyn, NY"	okc	bkn
144	https://www.nba.com/game/den-vs-nyk-0022000144		1/10/21	6:00 PM ET	DEN	NYK	Denver Nuggets	New York Knicks	4	2	Madison Square Garden	"New York, NY"	den	nyk
145	https://www.nba.com/game/mia-vs-bos-0022000145	NBA TV	1/10/21	7:00 PM ET	MIA	BOS	Miami Heat	Boston Celtics	5	1	TD Garden	"Boston, MA"	mia	bos
146	https://www.nba.com/game/lal-vs-hou-0022000146	Spectrum SportsNet	1/10/21	7:00 PM ET	LAL	HOU	Los Angeles Lakers	Houston Rockets	6	2	Toyota Center	"Houston, TX"	lal	hou
147	https://www.nba.com/game/sas-vs-min-0022000147		1/10/21	8:00 PM ET	SAS	MIN	San Antonio Spurs	Minnesota Timberwolves	7	1	Target Center	"Minneapolis, MN"	sas	min
148	https://www.nba.com/game/tor-vs-gsw-0022000148		1/10/21	8:30 PM ET	TOR	GSW	Toronto Raptors	Golden State Warriors	8	1	Chase Center	"San Francisco, CA"	tor	gsw
149	https://www.nba.com/game/nyk-vs-cha-0022000149		1/11/21	7:00 PM ET	NYK	CHA	New York Knicks	Charlotte Hornets	1	1	Spectrum Center	"Charlotte, NC"	nyk	cha
150	https://www.nba.com/game/mem-vs-cle-0022000150		1/11/21	7:00 PM ET	MEM	CLE	Memphis Grizzlies	Cleveland Cavaliers	2	2	Rocket Mortgage FieldHouse	"Cleveland, OH"	mem	cle
151	https://www.nba.com/game/mil-vs-orl-0022000151		1/11/21	7:00 PM ET	MIL	ORL	Milwaukee Bucks	Orlando Magic	3	3	Amway Center	"Orlando, FL"	mil	orl
152	https://www.nba.com/game/phx-vs-was-0022000152		1/11/21	7:00 PM ET	PHX	WAS	Phoenix Suns	Washington Wizards	4	4	Capital One Arena	"Washington, DC"	phx	was
153	https://www.nba.com/game/phi-vs-atl-0022000153		1/11/21	7:30 PM ET	PHI	ATL	Philadelphia 76ers	Atlanta Hawks	5	1	State Farm Arena	"Atlanta, GA"	phi	atl
154	https://www.nba.com/game/nop-vs-dal-0022000154	NBA TV	1/11/21	8:30 PM ET	NOP	DAL	New Orleans Pelicans	Dallas Mavericks	6	1	American Airlines Center	"Dallas, TX"	no	dal
155	https://www.nba.com/game/tor-vs-por-0022000155	NBC Sports Northwest	1/11/21	10:00 PM ET	TOR	POR	Toronto Raptors	Portland Trail Blazers	7	1	Moda Center	"Portland, OR"	tor	por
156	https://www.nba.com/game/ind-vs-sac-0022000156		1/11/21	10:00 PM ET	IND	SAC	Indiana Pacers	Sacramento Kings	8	2	Golden 1 Center	"Sacramento, CA"	ind	sac
157	https://www.nba.com/game/mia-vs-phi-0022000157		1/12/21	7:00 PM ET	MIA	PHI	Miami Heat	Philadelphia 76ers	1	1	Wells Fargo Center	"Philadelphia, PA"	mia	phi
158	https://www.nba.com/game/den-vs-bkn-0022000158		1/12/21	7:30 PM ET	DEN	BKN	Denver Nuggets	Brooklyn Nets	2	1	Barclays Center	"Brooklyn, NY"	den	bkn
159	https://www.nba.com/game/uta-vs-cle-0022000159		1/12/21	7:30 PM ET	UTA	CLE	Utah Jazz	Cleveland Cavaliers	3	2	Rocket Mortgage FieldHouse	"Cleveland, OH"	uth	cle
160	https://www.nba.com/game/bos-vs-chi-0022000160		1/12/21	8:00 PM ET	BOS	CHI	Boston Celtics	Chicago Bulls	4	1	United Center	"Chicago, IL"	bos	chi
161	https://www.nba.com/game/lal-vs-hou-0022000161	"NBA TV, Spectrum SportsNet"	1/12/21	8:00 PM ET	LAL	HOU	Los Angeles Lakers	Houston Rockets	5	2	Toyota Center	"Houston, TX"	lal	hou
162	https://www.nba.com/game/sas-vs-okc-0022000162	Fox Sports Oklahoma	1/12/21	8:00 PM ET	SAS	OKC	San Antonio Spurs	Oklahoma City Thunder	6	3	Chesapeake Energy Arena	"Oklahoma City, OK"	sas	okc
163	https://www.nba.com/game/ind-vs-gsw-0022000163	NBA TV	1/12/21	10:30 PM ET	IND	GSW	Indiana Pacers	Golden State Warriors	7	1	Chase Center	"San Francisco, CA"	ind	gsw
164	https://www.nba.com/game/dal-vs-cha-0022000164		1/13/21	7:00 PM ET	DAL	CHA	Dallas Mavericks	Charlotte Hornets	1	1	Spectrum Center	"Charlotte, NC"	dal	cha
165	https://www.nba.com/game/mil-vs-det-0022000165		1/13/21	7:00 PM ET	MIL	DET	Milwaukee Bucks	Detroit Pistons	2	2	Little Caesars Arena	"Detroit, MI"	mil	det
166	https://www.nba.com/game/uta-vs-was-0022000166		1/13/21	7:00 PM ET	UTA	WAS	Utah Jazz	Washington Wizards	3	3	Capital One Arena	"Washington, DC"	uth	was
167	https://www.nba.com/game/orl-vs-bos-0022000167		1/13/21	7:30 PM ET	ORL	BOS	Orlando Magic	Boston Celtics	4	1	TD Garden	"Boston, MA"	orl	bos
168	https://www.nba.com/game/bkn-vs-nyk-0022000168	ESPN	1/13/21	7:30 PM ET	BKN	NYK	Brooklyn Nets	New York Knicks	5	2	Madison Square Garden	"New York, NY"	bkn	nyk
169	https://www.nba.com/game/mem-vs-min-0022000169		1/13/21	8:00 PM ET	MEM	MIN	Memphis Grizzlies	Minnesota Timberwolves	6	1	Target Center	"Minneapolis, MN"	mem	min
170	https://www.nba.com/game/lal-vs-okc-0022000170	"Fox Sports Oklahoma, Spectrum SportsNet"	1/13/21	8:00 PM ET	LAL	OKC	Los Angeles Lakers	Oklahoma City Thunder	7	2	Chesapeake Energy Arena	"Oklahoma City, OK"	lal	okc
171	https://www.nba.com/game/atl-vs-phx-0022000171		1/13/21	9:00 PM ET	ATL	PHX	Atlanta Hawks	Phoenix Suns	8	1	PHX Arena	"Phoenix, AZ"	atl	phx
172	https://www.nba.com/game/nop-vs-lac-0022000172	"ESPN, Fox Sports Prime Tic"	1/13/21	10:00 PM ET	NOP	LAC	New Orleans Pelicans	LA Clippers	9	1	Staples Center	"Los Angeles, CA"	no	lac
173	https://www.nba.com/game/por-vs-sac-0022000173	NBC Sports Northwest	1/13/21	10:00 PM ET	POR	SAC	Portland Trail Blazers	Sacramento Kings	10	2	Golden 1 Center	"Sacramento, CA"	por	sac
174	https://www.nba.com/game/mia-vs-phi-0022000174	TNT	1/14/21	7:30 PM ET	MIA	PHI	Miami Heat	Philadelphia 76ers	1	1	Wells Fargo Center	"Philadelphia, PA"	mia	phi
175	https://www.nba.com/game/cha-vs-tor-0022000175		1/14/21	7:30 PM ET	CHA	TOR	Charlotte Hornets	Toronto Raptors	2	2	Amalie Arena	"Tampa, FL"	cha	tor
176	https://www.nba.com/game/hou-vs-sas-0022000176		1/14/21	8:30 PM ET	HOU	SAS	Houston Rockets	San Antonio Spurs	3	1	AT&T Center	"San Antonio, TX"	hou	sas
177	https://www.nba.com/game/gsw-vs-den-0022000177	TNT	1/14/21	10:00 PM ET	GSW	DEN	Golden State Warriors	Denver Nuggets	4	1	Ball Arena	"Denver, CO"	gsw	den
178	https://www.nba.com/game/ind-vs-por-0022000178	NBC Sports Northwest	1/14/21	10:00 PM ET	IND	POR	Indiana Pacers	Portland Trail Blazers	5	2	Moda Center	"Portland, OR"	ind	por
179	https://www.nba.com/game/was-vs-det-0022000179		1/15/21	7:00 PM ET	WAS	DET	Washington Wizards	Detroit Pistons	1	1	Little Caesars Arena	"Detroit, MI"	was	det
180	https://www.nba.com/game/orl-vs-bos-0022000180		1/15/21	7:30 PM ET	ORL	BOS	Orlando Magic	Boston Celtics	2	1	TD Garden	"Boston, MA"	orl	bos
181	https://www.nba.com/game/nyk-vs-cle-0022000181		1/15/21	7:30 PM ET	NYK	CLE	New York Knicks	Cleveland Cavaliers	3	2	Rocket Mortgage FieldHouse	"Cleveland, OH"	nyk	cle
182	https://www.nba.com/game/dal-vs-mil-0022000182	ESPN	1/15/21	7:30 PM ET	DAL	MIL	Dallas Mavericks	Milwaukee Bucks	4	3	Fiserv Forum	"Milwaukee, WI"	dal	mil
183	https://www.nba.com/game/mem-vs-min-0022000183		1/15/21	8:00 PM ET	MEM	MIN	Memphis Grizzlies	Minnesota Timberwolves	5	1	Target Center	"Minneapolis, MN"	mem	min
184	https://www.nba.com/game/chi-vs-okc-0022000184	Fox Sports Oklahoma	1/15/21	8:00 PM ET	CHI	OKC	Chicago Bulls	Oklahoma City Thunder	6	2	Chesapeake Energy Arena	"Oklahoma City, OK"	chi	okc
185	https://www.nba.com/game/gsw-vs-phx-0022000185		1/15/21	9:00 PM ET	GSW	PHX	Golden State Warriors	Phoenix Suns	7	1	PHX Arena	"Phoenix, AZ"	gsw	phx
186	https://www.nba.com/game/atl-vs-uta-0022000186		1/15/21	9:00 PM ET	ATL	UTA	Atlanta Hawks	Utah Jazz	8	2	Vivint Smart Home Arena	"Salt Lake City, UT"	atl	uth
187	https://www.nba.com/game/nop-vs-lal-0022000187	"ESPN, Spectrum SportsNet"	1/15/21	10:00 PM ET	NOP	LAL	New Orleans Pelicans	Los Angeles Lakers	9	1	Staples Center	"Los Angeles, CA"	no	lal
188	https://www.nba.com/game/lac-vs-sac-0022000188	Fox Sports Prime Tic	1/15/21	10:00 PM ET	LAC	SAC	LA Clippers	Sacramento Kings	10	2	Golden 1 Center	"Sacramento, CA"	lac	sac
189	https://www.nba.com/game/hou-vs-sas-0022000189	NBA TV	1/16/21	5:00 PM ET	HOU	SAS	Houston Rockets	San Antonio Spurs	1	1	AT&T Center	"San Antonio, TX"	hou	sas
190	https://www.nba.com/game/orl-vs-bkn-0022000190		1/16/21	6:00 PM ET	ORL	BKN	Orlando Magic	Brooklyn Nets	2	1	Barclays Center	"Brooklyn, NY"	orl	bkn
191	https://www.nba.com/game/cha-vs-tor-0022000191	NBA TV	1/16/21	7:30 PM ET	CHA	TOR	Charlotte Hornets	Toronto Raptors	3	1	Amalie Arena	"Tampa, FL"	cha	tor
192	https://www.nba.com/game/det-vs-mia-0022000192		1/16/21	8:00 PM ET	DET	MIA	Detroit Pistons	Miami Heat	4	1	AmericanAirlines Arena	"Miami, FL"	det	mia
193	https://www.nba.com/game/phi-vs-mem-0022000193		1/16/21	8:00 PM ET	PHI	MEM	Philadelphia 76ers	Memphis Grizzlies	5	2	FedExForum	"Memphis, TN"	phi	mem
194	https://www.nba.com/game/ind-vs-phx-0022000194		1/16/21	9:00 PM ET	IND	PHX	Indiana Pacers	Phoenix Suns	6	1	PHX Arena	"Phoenix, AZ"	ind	phx
195	https://www.nba.com/game/atl-vs-por-0022000195	NBC Sports Northwest	1/16/21	10:00 PM ET	ATL	POR	Atlanta Hawks	Portland Trail Blazers	7	1	Moda Center	"Portland, OR"	atl	por
196	https://www.nba.com/game/nyk-vs-bos-0022000196	NBA TV	1/17/21	1:00 PM ET	NYK	BOS	New York Knicks	Boston Celtics	1	1	TD Garden	"Boston, MA"	nyk	bos
197	https://www.nba.com/game/cle-vs-was-0022000197		1/17/21	2:00 PM ET	CLE	WAS	Cleveland Cavaliers	Washington Wizards	2	1	Capital One Arena	"Washington, DC"	cle	was
198	https://www.nba.com/game/chi-vs-dal-0022000198		1/17/21	3:00 PM ET	CHI	DAL	Chicago Bulls	Dallas Mavericks	3	1	American Airlines Center	"Dallas, TX"	chi	dal
199	https://www.nba.com/game/phi-vs-okc-0022000199	"NBA TV, Fox Sports Oklahoma"	1/17/21	7:00 PM ET	PHI	OKC	Philadelphia 76ers	Oklahoma City Thunder	4	1	Chesapeake Energy Arena	"Oklahoma City, OK"	phi	okc
200	https://www.nba.com/game/uta-vs-den-0022000200		1/17/21	8:00 PM ET	UTA	DEN	Utah Jazz	Denver Nuggets	5	1	Ball Arena	"Denver, CO"	uth	den
201	https://www.nba.com/game/nop-vs-sac-0022000201		1/17/21	9:00 PM ET	NOP	SAC	New Orleans Pelicans	Sacramento Kings	6	1	Golden 1 Center	"Sacramento, CA"	no	sac
202	https://www.nba.com/game/ind-vs-lac-0022000202	"NBA TV, Fox Sports Prime Tic"	1/17/21	10:00 PM ET	IND	LAC	Indiana Pacers	LA Clippers	7	1	Staples Center	"Los Angeles, CA"	ind	lac
204	https://www.nba.com/game/cle-vs-was-0022000204		1/18/21	2:00 PM ET	CLE	WAS	Cleveland Cavaliers	Washington Wizards	2	1	Capital One Arena	"Washington, DC"	cle	was
205	https://www.nba.com/game/min-vs-atl-0022000205	NBA TV	1/18/21	2:30 PM ET	MIN	ATL	Minnesota Timberwolves	Atlanta Hawks	3	1	State Farm Arena	"Atlanta, GA"	min	atl
206	https://www.nba.com/game/det-vs-mia-0022000206		1/18/21	3:00 PM ET	DET	MIA	Detroit Pistons	Miami Heat	4	1	AmericanAirlines Arena	"Miami, FL"	det	mia
207	https://www.nba.com/game/sas-vs-por-0022000207	NBC Sports Northwest	1/18/21	3:00 PM ET	SAS	POR	San Antonio Spurs	Portland Trail Blazers	5	2	Moda Center	"Portland, OR"	sas	por
208	https://www.nba.com/game/phx-vs-mem-0022000208	TNT	1/18/21	5:00 PM ET	PHX	MEM	Phoenix Suns	Memphis Grizzlies	6	1	FedExForum	"Memphis, TN"	phx	mem
209	https://www.nba.com/game/mil-vs-bkn-0022000209	TNT	1/18/21	7:30 PM ET	MIL	BKN	Milwaukee Bucks	Brooklyn Nets	7	1	Barclays Center	"Brooklyn, NY"	mil	bkn
210	https://www.nba.com/game/dal-vs-tor-0022000210		1/18/21	7:30 PM ET	DAL	TOR	Dallas Mavericks	Toronto Raptors	8	2	Amalie Arena	"Tampa, FL"	dal	tor
211	https://www.nba.com/game/hou-vs-chi-0022000211		1/18/21	8:00 PM ET	HOU	CHI	Houston Rockets	Chicago Bulls	9	1	United Center	"Chicago, IL"	hou	chi
212	https://www.nba.com/game/gsw-vs-lal-0022000212	TNT	1/18/21	10:00 PM ET	GSW	LAL	Golden State Warriors	Los Angeles Lakers	10	1	Staples Center	"Los Angeles, CA"	gsw	lal
203	https://www.nba.com/game/orl-vs-nyk-0022000203	NBA TV	1/18/21	12:00 PM ET	ORL	NYK	Orlando Magic	New York Knicks	1	1	Madison Square Garden	"New York, NY"	orl	nyk
213	https://www.nba.com/game/okc-vs-den-0022000213	Fox Sports Oklahoma	1/19/21	9:00 PM ET	OKC	DEN	Oklahoma City Thunder	Denver Nuggets	1	1	Ball Arena	"Denver, CO"	okc	den
214	https://www.nba.com/game/nop-vs-uta-0022000214	NBA TV	1/19/21	9:00 PM ET	NOP	UTA	New Orleans Pelicans	Utah Jazz	2	2	Vivint Smart Home Arena	"Salt Lake City, UT"	no	uth
215	https://www.nba.com/game/was-vs-cha-0022000215		1/20/21	7:00 PM ET	WAS	CHA	Washington Wizards	Charlotte Hornets	1	1	Spectrum Center	"Charlotte, NC"	was	cha
216	https://www.nba.com/game/bkn-vs-cle-0022000216		1/20/21	7:00 PM ET	BKN	CLE	Brooklyn Nets	Cleveland Cavaliers	2	2	Rocket Mortgage FieldHouse	"Cleveland, OH"	bkn	cle
217	https://www.nba.com/game/dal-vs-ind-0022000217		1/20/21	7:00 PM ET	DAL	IND	Dallas Mavericks	Indiana Pacers	3	3	Bankers Life Fieldhouse	"Indianapolis, IN"	dal	ind
218	https://www.nba.com/game/bos-vs-phi-0022000218	ESPN	1/20/21	7:00 PM ET	BOS	PHI	Boston Celtics	Philadelphia 76ers	4	4	Wells Fargo Center	"Philadelphia, PA"	bos	phi
219	https://www.nba.com/game/det-vs-atl-0022000219		1/20/21	7:30 PM ET	DET	ATL	Detroit Pistons	Atlanta Hawks	5	1	State Farm Arena	"Atlanta, GA"	det	atl
220	https://www.nba.com/game/mia-vs-tor-0022000220		1/20/21	7:30 PM ET	MIA	TOR	Miami Heat	Toronto Raptors	6	2	Amalie Arena	"Tampa, FL"	mia	tor
221	https://www.nba.com/game/orl-vs-min-0022000221		1/20/21	8:00 PM ET	ORL	MIN	Orlando Magic	Minnesota Timberwolves	7	1	Target Center	"Minneapolis, MN"	orl	min
222	https://www.nba.com/game/phx-vs-hou-0022000222	ESPN	1/20/21	9:30 PM ET	PHX	HOU	Phoenix Suns	Houston Rockets	8	1	Toyota Center	"Houston, TX"	phx	hou
