row_num,game_id,game_url,game_date,game_time_et,away_team,home_team,away_team_full_name,home_team_full_name,game_number_this_day,game_number_this_day_and_time,tv,local_tv,radio,arena,city,away_team_espn_abbr,home_team_espn_abbr
377,0022300346,https://www.nba.com/game/hou-vs-mil-0022300346,2023-12-17,7:00 pm,HOU,MIL,Houston Rockets,Milwaukee Bucks,3,1,LEAGUE PASS,620 AM/103.3 FM WTMJ|790 AM / S: 93.3 FM,Bally Sports WI|Space City Home Network,,,hou,mil
378,0022300347,https://www.nba.com/game/was-vs-phx-0022300347,2023-12-17,8:00 pm,WAS,PHX,Washington Wizards,Phoenix Suns,4,1,LEAGUE PASS,ESPN 620 / S: KSUN|The Team 980 AM / WFED 1500 AM,AZ Family 3TV / AZ Family Sports Network 44|MNMT2,,,was,phx
379,0022300348,https://www.nba.com/game/gsw-vs-por-0022300348,2023-12-17,9:00 pm,GSW,POR,Golden State Warriors,Portland Trail Blazers,5,1,LEAGUE PASS,Rip City Radio 620|95.7 The Game,ROOT SPORTS/ROOT SPORTS Plus|NBC Sports Bay Area,,,gsw,por
380,0022300349,https://www.nba.com/game/hou-vs-cle-0022300349,2023-12-18,7:00 pm,HOU,CLE,Houston Rockets,Cleveland Cavaliers,1,1,LEAGUE PASS,WTAM/WMMS/La Mega|790 AM / S: 93.3 FM,Bally Sports Ohio|Space City Home Network,,,hou,cle
381,0022300350,https://www.nba.com/game/lac-vs-ind-0022300350,2023-12-18,7:00 pm,LAC,IND,LA Clippers,Indiana Pacers,2,2,LEAGUE PASS,93.5/107.5 The Fan|AM 570 KLAC/S: KWKW,Bally Sports Indiana|Bally Sports SoCal,,,lac,ind
382,0022300351,https://www.nba.com/game/chi-vs-phi-0022300351,2023-12-18,7:00 pm,CHI,PHI,Chicago Bulls,Philadelphia 76ers,3,3,LEAGUE PASS,97.5 The Fanatic|670 The Score,NBC Sports Philadelphia|NBC Sports Chicago,,,chi,phi
383,0022300352,https://www.nba.com/game/det-vs-atl-0022300352,2023-12-18,7:30 pm,DET,ATL,Detroit Pistons,Atlanta Hawks,4,1,LEAGUE PASS,WZGC|950 AM,Bally Sports SE-ATL|Bally Sports DET,,,det,atl
384,0022300353,https://www.nba.com/game/min-vs-mia-0022300353,2023-12-18,7:30 pm,MIN,MIA,Minnesota Timberwolves,Miami Heat,5,2,LEAGUE PASS,WQAM 560 / S: WAQI 710,Bally Sports Sun|Bally Sports North Extra,,,min,mia
385,0022300354,https://www.nba.com/game/cha-vs-tor-0022300354,2023-12-18,7:30 pm,CHA,TOR,Charlotte Hornets,Toronto Raptors,6,3,LEAGUE PASS,TSN Radio 1050|WFNZ 92.7 FM,TSN|Bally Sports SE-CHA,,,cha,tor
386,0022300355,https://www.nba.com/game/mem-vs-okc-0022300355,2023-12-18,8:00 pm,MEM,OKC,Memphis Grizzlies,Oklahoma City Thunder,7,1,LEAGUE PASS,WWLS/WKY|ESPN 92.9FM/680AM,Bally Sports OK|Bally Sports SE-MEM,,,mem,okc
387,0022300356,https://www.nba.com/game/dal-vs-den-0022300356,2023-12-18,9:00 pm,DAL,DEN,Dallas Mavericks,Denver Nuggets,8,1,NBA TV,Altitude Sports Radio 92.5 FM|97.1 FM / S: 99.1 FM,Altitude|Bally Sports SW-DAL,,,dal,den
388,0022300357,https://www.nba.com/game/bkn-vs-uta-0022300357,2023-12-18,9:00 pm,BKN,UTA,Brooklyn Nets,Utah Jazz,9,2,LEAGUE PASS,KSL 97.5 FM / S: KBMG 106.3 FM|101.9 FM / 660 AM,KJZZ|YES,,,bkn,uth
389,0022300358,https://www.nba.com/game/was-vs-sac-0022300358,2023-12-18,10:00 pm,WAS,SAC,Washington Wizards,Sacramento Kings,10,1,LEAGUE PASS,Sactown Sports 1140 AM|The Team 980 AM / WFED 1500 AM,NBCSCA|MNMT,,,was,sac
390,0022300359,https://www.nba.com/game/nyk-vs-lal-0022300359,2023-12-18,10:30 pm,NYK,LAL,New York Knicks,Los Angeles Lakers,11,1,LEAGUE PASS,ESPN LA 710/1330 KWKW|ESPN NY 98.7,Spectrum SportsNet|MSG,,,nyk,lal
391,0022300360,https://www.nba.com/game/mem-vs-nop-0022300360,2023-12-19,7:30 pm,MEM,NOP,Memphis Grizzlies,New Orleans Pelicans,1,1,TNT,WRNO 99.5FM|ESPN 92.9FM/680AM,,,,mem,no
392,0022300361,https://www.nba.com/game/sas-vs-mil-0022300361,2023-12-19,8:00 pm,SAS,MIL,San Antonio Spurs,Milwaukee Bucks,2,1,LEAGUE PASS,620 AM/103.3 FM WTMJ|WOAI/KXTN,Bally Sports WI|Bally Sports SW-SA,,,sas,mil
393,0022300362,https://www.nba.com/game/bos-vs-gsw-0022300362,2023-12-19,10:00 pm,BOS,GSW,Boston Celtics,Golden State Warriors,3,1,TNT,95.7 The Game|98.5 The Sports Hub,NBC Sports Boston,,,bos,gsw
394,0022300363,https://www.nba.com/game/phx-vs-por-0022300363,2023-12-19,10:00 pm,PHX,POR,Phoenix Suns,Portland Trail Blazers,4,2,LEAGUE PASS,Rip City Radio 620|KMVP 98.7 / S: KSUN,ROOT SPORTS/ROOT SPORTS Plus|AZ Family 3TV / AZ Family Sports Network 44,,,phx,por
395,0022300364,https://www.nba.com/game/uta-vs-cle-0022300364,2023-12-20,7:00 pm,UTA,CLE,Utah Jazz,Cleveland Cavaliers,1,1,LEAGUE PASS,WTAM/WMMS/La Mega|KSL 1160 AM & 102.7 FM / S: KBMG 106.3 FM,Bally Sports Ohio|KJZZ,,,uth,cle
396,0022300365,https://www.nba.com/game/cha-vs-ind-0022300365,2023-12-20,7:00 pm,CHA,IND,Charlotte Hornets,Indiana Pacers,2,2,LEAGUE PASS,93.5/107.5 The Fan|WFNZ 92.7 FM,Bally Sports Indiana|Bally Sports SE-CHA,,,cha,ind
397,0022300366,https://www.nba.com/game/mia-vs-orl-0022300366,2023-12-20,7:00 pm,MIA,ORL,Miami Heat,Orlando Magic,3,3,LEAGUE PASS,WYGM 96.9FM / 740AM|WQAM 560 / S: WAQI 710,Bally Sports Florida|Bally Sports Sun,,,mia,orl
398,0022300367,https://www.nba.com/game/min-vs-phi-0022300367,2023-12-20,7:00 pm,MIN,PHI,Minnesota Timberwolves,Philadelphia 76ers,4,4,NBA TV,97.5 The Fanatic,NBC Sports Philadelphia|Bally Sports North,,,min,phi
399,0022300368,https://www.nba.com/game/nyk-vs-bkn-0022300368,2023-12-20,7:30 pm,NYK,BKN,New York Knicks,Brooklyn Nets,5,1,LEAGUE PASS,101.9 FM / 660 AM|ESPN NY 98.7,YES|MSG,,,nyk,bkn
400,0022300369,https://www.nba.com/game/den-vs-tor-0022300369,2023-12-20,7:30 pm,DEN,TOR,Denver Nuggets,Toronto Raptors,6,2,LEAGUE PASS,Sportsnet 590|Altitude Sports Radio 92.5 FM,TSN|Altitude,,,den,tor
401,0022300370,https://www.nba.com/game/lal-vs-chi-0022300370,2023-12-20,8:00 pm,LAL,CHI,Los Angeles Lakers,Chicago Bulls,7,1,LEAGUE PASS,670 AM / S: 1200 AM|ESPN LA 710/1330 KWKW,NBC Sports Chicago|Spectrum SportsNet,,,lal,chi
402,0022300371,https://www.nba.com/game/atl-vs-hou-0022300371,2023-12-20,8:00 pm,ATL,HOU,Atlanta Hawks,Houston Rockets,8,2,LEAGUE PASS,790 AM / S: 93.3 FM|WZGC,Space City Home Network|Bally Sports SE-ATL,,,atl,hou
403,0022300372,https://www.nba.com/game/lac-vs-dal-0022300372,2023-12-20,8:30 pm,LAC,DAL,LA Clippers,Dallas Mavericks,9,1,LEAGUE PASS,97.1 FM / S: 99.1 FM|AM 570 KLAC/S: KWKW,Bally Sports SW-DAL|Bally Sports SoCal,,,lac,dal
404,0022300373,https://www.nba.com/game/bos-vs-sac-0022300373,2023-12-20,10:00 pm,BOS,SAC,Boston Celtics,Sacramento Kings,10,1,NBA TV,Sactown Sports 1140 AM|98.5 The Sports Hub,NBCSCA|NBC Sports Boston,,,bos,sac
405,0022300374,https://www.nba.com/game/uta-vs-det-0022300374,2023-12-21,7:00 pm,UTA,DET,Utah Jazz,Detroit Pistons,1,1,NBA TV,97.1 FM The Ticket|KSL 97.5 FM / S: KBMG 106.3 FM,Bally Sports DET|KJZZ,,,uth,det
406,0022300375,https://www.nba.com/game/nop-vs-cle-0022300375,2023-12-21,7:30 pm,NOP,CLE,New Orleans Pelicans,Cleveland Cavaliers,2,1,LEAGUE PASS,WTAM/WMMS/La Mega|WRNO 99.5FM,Bally Sports Ohio|Bally Sports New Orleans,,,no,cle
407,0022300376,https://www.nba.com/game/sas-vs-chi-0022300376,2023-12-21,8:00 pm,SAS,CHI,San Antonio Spurs,Chicago Bulls,3,1,LEAGUE PASS,670 AM / S: 1200 AM|WOAI/KXTN,NBC Sports Chicago|Bally Sports SW-SA,,,sas,chi
408,0022300377,https://www.nba.com/game/ind-vs-mem-0022300377,2023-12-21,8:00 pm,IND,MEM,Indiana Pacers,Memphis Grizzlies,4,2,LEAGUE PASS,ESPN 92.9FM/680AM|93.5/107.5 The Fan,Bally Sports SE-MEM|Bally Sports Indiana,,,ind,mem
409,0022300378,https://www.nba.com/game/orl-vs-mil-0022300378,2023-12-21,8:00 pm,ORL,MIL,Orlando Magic,Milwaukee Bucks,5,3,LEAGUE PASS,620 AM/103.3 FM WTMJ|WYGM 96.9FM / 740AM,Bally Sports WI|Bally Sports Florida,,,orl,mil
410,0022300379,https://www.nba.com/game/lac-vs-okc-0022300379,2023-12-21,8:00 pm,LAC,OKC,LA Clippers,Oklahoma City Thunder,6,4,LEAGUE PASS,WWLS/WKY|AM 570 KLAC/S: KWKW,Bally Sports OK|KTLA,,,lac,okc
411,0022300380,https://www.nba.com/game/lal-vs-min-0022300380,2023-12-21,9:00 pm,LAL,MIN,Los Angeles Lakers,Minnesota Timberwolves,7,1,LEAGUE PASS,ESPN LA 710/1330 KWKW,Bally Sports North|Spectrum SportsNet,,,lal,min
412,0022300381,https://www.nba.com/game/was-vs-por-0022300381,2023-12-21,10:00 pm,WAS,POR,Washington Wizards,Portland Trail Blazers,8,1,NBA TV,Rip City Radio 620|The Team 980 AM / WFED 1500 AM,ROOT SPORTS/ROOT SPORTS Plus|MNMT2,,,was,por
413,0022300382,https://www.nba.com/game/tor-vs-phi-0022300382,2023-12-22,7:00 pm,TOR,PHI,Toronto Raptors,Philadelphia 76ers,1,1,LEAGUE PASS,97.5 The Fanatic|Sportsnet 590,NBC Sports Philadelphia|SN,,,tor,phi
414,0022300383,https://www.nba.com/game/den-vs-bkn-0022300383,2023-12-22,7:30 pm,DEN,BKN,Denver Nuggets,Brooklyn Nets,2,1,NBA TV,101.9 FM / 660 AM|Altitude Sports Radio 92.5 FM,YES|Altitude,,,den,bkn
415,0022300384,https://www.nba.com/game/atl-vs-mia-0022300384,2023-12-22,8:00 pm,ATL,MIA,Atlanta Hawks,Miami Heat,3,1,LEAGUE PASS,WQAM 560 / S: WAQI 710|WZGC,Bally Sports Sun|Bally Sports SE-ATL,,,atl,mia
416,0022300385,https://www.nba.com/game/dal-vs-hou-0022300385,2023-12-22,8:00 pm,DAL,HOU,Dallas Mavericks,Houston Rockets,4,2,LEAGUE PASS,790 AM / S: 93.3 FM|97.1 FM / S: 99.1 FM,Space City Home Network|Bally Sports SW-DAL,,,dal,hou
417,0022300386,https://www.nba.com/game/was-vs-gsw-0022300386,2023-12-22,10:00 pm,WAS,GSW,Washington Wizards,Golden State Warriors,5,1,ESPN,95.7 The Game|The Team 980 AM / WFED 1500 AM,NBC Sports Bay Area|MNMT,,,was,gsw
418,0022300387,https://www.nba.com/game/phx-vs-sac-0022300387,2023-12-22,10:00 pm,PHX,SAC,Phoenix Suns,Sacramento Kings,6,2,LEAGUE PASS,Sactown Sports 1140 AM|KMVP 98.7 / S: KSUN,NBCSCA|AZ Family 3TV / AZ Family Sports Network 44,,,phx,sac
419,0022300388,https://www.nba.com/game/mil-vs-nyk-0022300388,2023-12-23,12:30 pm,MIL,NYK,Milwaukee Bucks,New York Knicks,1,1,NBA TV,ESPN NY 98.7|620 AM/103.3 FM WTMJ,MSG|Bally Sports WI,,,mil,nyk
420,0022300389,https://www.nba.com/game/bos-vs-lac-0022300389,2023-12-23,3:30 pm,BOS,LAC,Boston Celtics,LA Clippers,2,1,LEAGUE PASS,AM 570 KLAC/S: KWKW|98.5 The Sports Hub,Bally Sports SoCal|NBC Sports Boston,,,bos,lac
421,0022300390,https://www.nba.com/game/den-vs-cha-0022300390,2023-12-23,7:00 pm,DEN,CHA,Denver Nuggets,Charlotte Hornets,3,1,LEAGUE PASS,WFNZ 92.7 FM|Altitude Sports Radio 950 AM,Bally Sports SE-CHA|Altitude,,,den,cha
422,0022300391,https://www.nba.com/game/orl-vs-ind-0022300391,2023-12-23,7:00 pm,ORL,IND,Orlando Magic,Indiana Pacers,4,2,LEAGUE PASS,93.5/107.5 The Fan|WYGM 96.9FM / 740AM,Bally Sports Indiana|Bally Sports Florida,,,orl,ind
423,0022300392,https://www.nba.com/game/hou-vs-nop-0022300392,2023-12-23,7:00 pm,HOU,NOP,Houston Rockets,New Orleans Pelicans,5,3,LEAGUE PASS,WRNO 99.5FM|790 AM / S: 93.3 FM,Bally Sports New Orleans|Space City Home Network,,,hou,no
424,0022300393,https://www.nba.com/game/mem-vs-atl-0022300393,2023-12-23,7:30 pm,MEM,ATL,Memphis Grizzlies,Atlanta Hawks,6,1,LEAGUE PASS,WZGC|ESPN 92.9FM/680AM,Bally Sports SE-ATL|Bally Sports SE-MEM,,,mem,atl
425,0022300394,https://www.nba.com/game/det-vs-bkn-0022300394,2023-12-23,7:30 pm,DET,BKN,Detroit Pistons,Brooklyn Nets,7,2,LEAGUE PASS,101.9 FM / 660 AM|950 AM,YES|BSDET Extra,,,det,bkn
426,0022300395,https://www.nba.com/game/uta-vs-tor-0022300395,2023-12-23,7:30 pm,UTA,TOR,Utah Jazz,Toronto Raptors,8,3,LEAGUE PASS,TSN Radio 1050|KSL 97.5 FM / S: KBMG 106.3 FM,SN|KJZZ,,,uth,tor
427,0022300396,https://www.nba.com/game/cle-vs-chi-0022300396,2023-12-23,8:00 pm,CLE,CHI,Cleveland Cavaliers,Chicago Bulls,9,1,LEAGUE PASS,670 AM / S: 1200 AM|WTAM/WMMS/La Mega,NBC Sports Chicago|Bally Sports Ohio,,,cle,chi
428,0022300397,https://www.nba.com/game/lal-vs-okc-0022300397,2023-12-23,8:00 pm,LAL,OKC,Los Angeles Lakers,Oklahoma City Thunder,10,2,LEAGUE PASS,WWLS/WKY|ESPN LA 710/1330 KWKW,Bally Sports OK|Spectrum SportsNet,,,lal,okc
429,0022300398,https://www.nba.com/game/sas-vs-dal-0022300398,2023-12-23,8:30 pm,SAS,DAL,San Antonio Spurs,Dallas Mavericks,11,1,LEAGUE PASS,97.1 FM / S: 99.1 FM|WOAI/KXTN,Bally Sports SW-DAL|KENS (English) / KNIC (Spanish),,,sas,dal
430,0022300399,https://www.nba.com/game/por-vs-gsw-0022300399,2023-12-23,8:30 pm,POR,GSW,Portland Trail Blazers,Golden State Warriors,12,2,LEAGUE PASS,95.7 The Game|Rip City Radio 620,NBC Sports Bay Area|ROOT SPORTS PLUS,,,por,gsw
431,0022300400,https://www.nba.com/game/min-vs-sac-0022300400,2023-12-23,10:00 pm,MIN,SAC,Minnesota Timberwolves,Sacramento Kings,13,1,LEAGUE PASS,Sactown Sports 1140 AM,NBCSCA|Bally Sports North,,,min,sac
432,0022300401,https://www.nba.com/game/mil-vs-nyk-0022300401,2023-12-25,12:00 pm,MIL,NYK,Milwaukee Bucks,New York Knicks,1,1,ESPN,ESPN Radio|ESPN NY 98.7|620 AM/103.3 FM WTMJ,,,,mil,nyk
433,0022300402,https://www.nba.com/game/gsw-vs-den-0022300402,2023-12-25,2:30 pm,GSW,DEN,Golden State Warriors,Denver Nuggets,2,1,ABC/ESPN,ESPN Radio|Altitude Sports Radio 92.5 FM|95.7 The Game,,,,gsw,den
434,0022300403,https://www.nba.com/game/bos-vs-lal-0022300403,2023-12-25,5:00 pm,BOS,LAL,Boston Celtics,Los Angeles Lakers,3,1,ABC/ESPN,ESPN LA 710/1330 KWKW|98.5 The Sports Hub,,,,bos,lal
435,0022300404,https://www.nba.com/game/phi-vs-mia-0022300404,2023-12-25,8:00 pm,PHI,MIA,Philadelphia 76ers,Miami Heat,4,1,ESPN,WQAM 560 / S: WAQI 710|97.5 The Fanatic,,,,phi,mia
436,0022300405,https://www.nba.com/game/dal-vs-phx-0022300405,2023-12-25,10:30 pm,DAL,PHX,Dallas Mavericks,Phoenix Suns,5,1,ESPN,KMVP 98.7 / S: KSUN|97.1 FM / S: 99.1 FM,,,,dal,phx
437,0022300406,https://www.nba.com/game/bkn-vs-det-0022300406,2023-12-26,7:00 pm,BKN,DET,Brooklyn Nets,Detroit Pistons,1,1,LEAGUE PASS,97.1 FM The Ticket|101.9 FM / 660 AM,Bally Sports DET|YES,,,bkn,det
438,0022300407,https://www.nba.com/game/orl-vs-was-0022300407,2023-12-26,7:00 pm,ORL,WAS,Orlando Magic,Washington Wizards,2,2,LEAGUE PASS,The Team 980 AM / WFED 1500 AM|WYGM 96.9FM / 740AM,MNMT|Bally Sports Florida,,,orl,was
439,0022300408,https://www.nba.com/game/atl-vs-chi-0022300408,2023-12-26,8:00 pm,ATL,CHI,Atlanta Hawks,Chicago Bulls,3,1,LEAGUE PASS,670 AM / S: 1200 AM|WZGC,NBC Sports Chicago|Bally Sports SE-ATL,,,atl,chi
440,0022300409,https://www.nba.com/game/ind-vs-hou-0022300409,2023-12-26,8:00 pm,IND,HOU,Indiana Pacers,Houston Rockets,4,2,NBA TV,790 AM / S: 93.3 FM|93.5/107.5 The Fan,Space City Home Network|Bally Sports Indiana,,,ind,hou
441,0022300410,https://www.nba.com/game/mem-vs-nop-0022300410,2023-12-26,8:00 pm,MEM,NOP,Memphis Grizzlies,New Orleans Pelicans,5,3,LEAGUE PASS,WRNO 99.5FM|ESPN 92.9FM/680AM,Bally Sports New Orleans|Bally Sports SE-MEM,,,mem,no
442,0022300411,https://www.nba.com/game/min-vs-okc-0022300411,2023-12-26,8:00 pm,MIN,OKC,Minnesota Timberwolves,Oklahoma City Thunder,6,4,LEAGUE PASS,WWLS/WKY,Bally Sports OK|Bally Sports North,,,min,okc
443,0022300412,https://www.nba.com/game/uta-vs-sas-0022300412,2023-12-26,8:00 pm,UTA,SAS,Utah Jazz,San Antonio Spurs,7,5,LEAGUE PASS,WOAI/KXTN|KSL 1160 AM & 102.7 FM / S: KBMG 106.3 FM,Bally Sports SW-SA|KJZZ,,,uth,sas
444,0022300413,https://www.nba.com/game/sac-vs-por-0022300413,2023-12-26,10:00 pm,SAC,POR,Sacramento Kings,Portland Trail Blazers,8,1,LEAGUE PASS,Rip City Radio 620|Sactown Sports 1140 AM,ROOT SPORTS/ROOT SPORTS Plus|NBCSCA,,,sac,por
445,0022300414,https://www.nba.com/game/cha-vs-lac-0022300414,2023-12-26,10:30 pm,CHA,LAC,Charlotte Hornets,LA Clippers,9,1,NBA TV,AM 570 KLAC/S: KWKW|WFNZ 92.7 FM,Bally Sports SoCal|Bally Sports SE-CHA,,,cha,lac
446,0022300415,https://www.nba.com/game/phi-vs-orl-0022300415,2023-12-27,7:00 pm,PHI,ORL,Philadelphia 76ers,Orlando Magic,1,1,LEAGUE PASS,WYGM 96.9FM / 740AM|97.5 The Fanatic,Bally Sports Florida|NBC Sports Philadelphia,,,phi,orl
447,0022300416,https://www.nba.com/game/tor-vs-was-0022300416,2023-12-27,7:00 pm,TOR,WAS,Toronto Raptors,Washington Wizards,2,2,NBA TV,The Team 980 AM / WFED 1500 AM|Sportsnet 590,MNMT2|SN,,,tor,was
448,0022300417,https://www.nba.com/game/mil-vs-bkn-0022300417,2023-12-27,7:30 pm,MIL,BKN,Milwaukee Bucks,Brooklyn Nets,3,1,LEAGUE PASS,101.9 FM / 660 AM|620 AM/103.3 FM WTMJ,YES|Bally Sports WI,,,mil,bkn
449,0022300418,https://www.nba.com/game/phx-vs-hou-0022300418,2023-12-27,8:00 pm,PHX,HOU,Phoenix Suns,Houston Rockets,4,1,LEAGUE PASS,790 AM / S: 93.3 FM|KMVP 98.7 / S: KSUN,Space City Home Network|AZ Family 3TV / AZ Family Sports Network 44,,,phx,hou
450,0022300419,https://www.nba.com/game/nyk-vs-okc-0022300419,2023-12-27,8:00 pm,NYK,OKC,New York Knicks,Oklahoma City Thunder,5,2,LEAGUE PASS,WWLS/WKY|ESPN NY 98.7,Bally Sports OK|MSG,,,nyk,okc
451,0022300420,https://www.nba.com/game/cle-vs-dal-0022300420,2023-12-27,8:30 pm,CLE,DAL,Cleveland Cavaliers,Dallas Mavericks,6,1,LEAGUE PASS,97.1 FM / S: 99.1 FM|WTAM/WMMS/La Mega,Bally Sports SW-DAL|Bally Sports Ohio,,,cle,dal
452,0022300421,https://www.nba.com/game/det-vs-bos-0022300421,2023-12-27,7:30 pm,DET,BOS,Detroit Pistons,Boston Celtics,7,2,NBA TV,98.5 The Sports Hub|97.1 FM The Ticket,NBC Sports Boston|Bally Sports DET,,,det,bos
453,0022300422,https://www.nba.com/game/ind-vs-chi-0022300422,2023-12-27,8:00 pm,IND,CHI,Indiana Pacers,Chicago Bulls,8,3,LEAGUE PASS,670 AM / S: 1200 AM|93.5/107.5 The Fan,NBC Sports Chicago|Bally Sports Indiana,,,ind,chi
454,0022300423,https://www.nba.com/game/dal-vs-min-0022300423,2023-12-27,8:00 pm,DAL,MIN,Dallas Mavericks,Minnesota Timberwolves,9,4,LEAGUE PASS,97.1 FM / S: 99.1 FM,Bally Sports North Extra|Bally Sports SW-DAL,,,dal,min
455,0022300424,https://www.nba.com/game/uta-vs-nop-0022300424,2023-12-27,8:00 pm,UTA,NOP,Utah Jazz,New Orleans Pelicans,10,5,LEAGUE PASS,WRNO 99.5FM|KSL 97.5 FM / S: KBMG 106.3 FM,Bally Sports New Orleans|KJZZ,,,uth,no
456,0022300425,https://www.nba.com/game/mem-vs-den-0022300425,2023-12-27,9:00 pm,MEM,DEN,Memphis Grizzlies,Denver Nuggets,11,1,LEAGUE PASS,Altitude Sports Radio 92.5 FM|ESPN 92.9FM/680AM,Altitude|Bally Sports SE-MEM,,,mem,den
457,0022300426,https://www.nba.com/game/mia-vs-gsw-0022300426,2023-12-27,10:00 pm,MIA,GSW,Miami Heat,Golden State Warriors,12,1,NBA TV,95.7 The Game|WQAM 560 / S: WAQI 710,NBC Sports Bay Area|Bally Sports Sun,,,mia,gsw
458,0022300427,https://www.nba.com/game/sas-vs-por-0022300427,2023-12-27,10:00 pm,SAS,POR,San Antonio Spurs,Portland Trail Blazers,13,2,LEAGUE PASS,Rip City Radio 620|WOAI/KXTN,ROOT SPORTS/ROOT SPORTS Plus|Bally Sports SW-SA,,,sas,por
459,0022300428,https://www.nba.com/game/cha-vs-lal-0022300428,2023-12-28,10:30 pm,CHA,LAL,Charlotte Hornets,Los Angeles Lakers,1,1,LEAGUE PASS,ESPN LA 710/1330 KWKW|WFNZ 92.7 FM,Spectrum SportsNet|Bally Sports SE-CHA,,,cha,lal
460,0022300429,https://www.nba.com/game/nyk-vs-orl-0022300429,2023-12-29,7:00 pm,NYK,ORL,New York Knicks,Orlando Magic,1,1,LEAGUE PASS,WYGM 96.9FM / 740AM|ESPN NY 98.7,Bally Sports Florida|MSG,,,nyk,orl
461,0022300430,https://www.nba.com/game/bkn-vs-was-0022300430,2023-12-29,7:00 pm,BKN,WAS,Brooklyn Nets,Washington Wizards,2,2,LEAGUE PASS,The Team 980 AM / WFED 1500 AM|101.9 FM / 660 AM,MNMT|YES,,,bkn,was
462,0022300431,https://www.nba.com/game/sac-vs-atl-0022300431,2023-12-29,7:30 pm,SAC,ATL,Sacramento Kings,Atlanta Hawks,3,1,LEAGUE PASS,WZGC|Sactown Sports 1140 AM,Bally Sports SE-ATL|NBCSCA,,,sac,atl
463,0022300432,https://www.nba.com/game/tor-vs-bos-0022300432,2023-12-29,7:30 pm,TOR,BOS,Toronto Raptors,Boston Celtics,4,2,LEAGUE PASS,98.5 The Sports Hub|TSN Radio 1050,NBC Sports Boston|TSN,,,tor,bos
464,0022300433,https://www.nba.com/game/mil-vs-cle-0022300433,2023-12-29,7:30 pm,MIL,CLE,Milwaukee Bucks,Cleveland Cavaliers,5,3,NBA TV,WTAM/WMMS/La Mega|620 AM/103.3 FM WTMJ,Bally Sports Ohio|Bally Sports WI,,,mil,cle
465,0022300434,https://www.nba.com/game/phi-vs-hou-0022300434,2023-12-29,8:00 pm,PHI,HOU,Philadelphia 76ers,Houston Rockets,6,1,LEAGUE PASS,790 AM / S: 93.3 FM|97.5 The Fanatic,Space City Home Network|NBC Sports Philadelphia,,,phi,hou
466,0022300435,https://www.nba.com/game/okc-vs-den-0022300435,2023-12-29,9:00 pm,OKC,DEN,Oklahoma City Thunder,Denver Nuggets,7,1,LEAGUE PASS,Altitude Sports Radio 92.5 FM|WWLS 98.1FM OKC,Altitude|Bally Sports OK,,,okc,den
467,0022300436,https://www.nba.com/game/cha-vs-phx-0022300436,2023-12-29,9:00 pm,CHA,PHX,Charlotte Hornets,Phoenix Suns,8,2,LEAGUE PASS,KMVP 98.7 / S: KSUN|WFNZ 92.7 FM,AZ Family 3TV / AZ Family Sports Network 44|Bally Sports SE-CHA,,,cha,phx
468,0022300437,https://www.nba.com/game/sas-vs-por-0022300437,2023-12-29,10:00 pm,SAS,POR,San Antonio Spurs,Portland Trail Blazers,9,1,LEAGUE PASS,Rip City Radio 620|WOAI/KXTN,ROOT SPORTS PLUS|Bally Sports SW-SA,,,sas,por
469,0022300438,https://www.nba.com/game/mem-vs-lac-0022300438,2023-12-29,10:30 pm,MEM,LAC,Memphis Grizzlies,LA Clippers,10,1,NBA TV,AM 570 KLAC/S: KWKW|ESPN 92.9FM/680AM,Bally Sports SoCal|Bally Sports SE-MEM,,,mem,lac
470,0022300439,https://www.nba.com/game/mia-vs-uta-0022300439,2023-12-30,5:00 pm,MIA,UTA,Miami Heat,Utah Jazz,1,1,LEAGUE PASS,KSL 97.5 FM / S: KBMG 106.3 FM|WQAM 560 / S: WAQI 710,KJZZ|Bally Sports Sun,,,mia,uth
471,0022300440,https://www.nba.com/game/tor-vs-det-0022300440,2023-12-30,6:00 pm,TOR,DET,Toronto Raptors,Detroit Pistons,2,1,LEAGUE PASS,950 AM|Sportsnet 590,Bally Sports DET|TSN,,,tor,det
472,0022300441,https://www.nba.com/game/nyk-vs-ind-0022300441,2023-12-30,7:00 pm,NYK,IND,New York Knicks,Indiana Pacers,3,1,LEAGUE PASS,93.5/107.5 The Fan|ESPN NY 98.7,Bally Sports Indiana|MSG,,,nyk,ind
473,0022300442,https://www.nba.com/game/phi-vs-chi-0022300442,2023-12-30,8:00 pm,PHI,CHI,Philadelphia 76ers,Chicago Bulls,4,1,LEAGUE PASS,670 AM / S: 1200 AM|97.5 The Fanatic,NBC Sports Chicago|NBC Sports Philadelphia,,,phi,chi
474,0022300443,https://www.nba.com/game/lal-vs-min-0022300443,2023-12-30,8:00 pm,LAL,MIN,Los Angeles Lakers,Minnesota Timberwolves,5,2,LEAGUE PASS,ESPN LA 710/1330 KWKW,Bally Sports North|Spectrum SportsNet,,,lal,min
475,0022300444,https://www.nba.com/game/dal-vs-gsw-0022300444,2023-12-30,8:30 pm,DAL,GSW,Dallas Mavericks,Golden State Warriors,6,1,LEAGUE PASS,95.7 The Game|97.1 FM / S: 99.1 FM,NBC Sports Bay Area|Bally Sports SW-DAL,,,dal,gsw
